user	track_id	score
ali	TRAEFOU128F932105B	0.0028536784770382775
ali	TRALIZA128F4233586	0.0028536784770382775
ali	TRANQLL128F92F5263	0.0028536784770382775
ali	TRBEFFA128F930F017	0.0028536784770382775
ali	TRAESWB128F149CB2C	0.003286648497523656
ali	TRAHMIV128F14693DC	0.003286648497523656
ali	TRAOPTT128F145837E	0.003286648497523656
ali	TRAYWLI128F9300223	0.003286648497523656
ali	TRBBYDT128F14805B4	0.003286648497523656
ali	TRBGCLK128F4237A50	0.003286648497523656
ali	TRBHHUC128F4294C6F	0.003286648497523656
ali	TRACAKD128F92D5D38	0.0033715951487297965
ali	TRADNZM128F9300DF3	0.0033715951487297965
ali	TRADQBK128F92E8B5F	0.0033715951487297965
ali	TRAEUIW12903D018F0	0.0033715951487297965
ali	TRAGWKV128F92C316A	0.0033715951487297965
ali	TRALQGZ128F146F500	0.0033715951487297965
ali	TRANAHT128E07895F8	0.0033715951487297965
ali	TRAPUWG128EF3425E7	0.0033715951487297965
ali	TRAUJKJ128E078FA48	0.0033715951487297965
ali	TRBAMHJ128F9302A08	0.0033715951487297965
ali	TRBCUBV128F145F7E9	0.0033715951487297965
ali	TRBGDQS128F9341414	0.0033715951487297965
ali	TRBGRXO128F4282115	0.0033715951487297965
ali	TRBIGRZ128E0792329	0.0033715951487297965
ali	TRACECN128F9310E97	0.003478872074942933
ali	TRACPZH128F9311764	0.003478872074942933
ali	TRADXCF128EF357134	0.003478872074942933
ali	TRAGSGF128E0780CA7	0.003478872074942933
ali	TRAOHJU128E0780CD2	0.003478872074942933
ali	TRBFLIP128E07897B4	0.003478872074942933
ali	TRBBAKH128F92FA339	0.0035014509905963932
ali	TRASHIP128F428FC4B	0.0035649640262984746
ali	TRABOXX128F92F29EB	0.0036181880194530985
ali	TRACHKX128F934B07A	0.0036181880194530985
ali	TRAMMDO128E0781A5D	0.0036181880194530985
ali	TRAWAXV128F92E075C	0.0036181880194530985
ali	TRAAFMS128F933AB23	0.003620611921265501
ali	TRAIPQN128F933A3AA	0.003620611921265501
ali	TRAKRXN128F42670BE	0.003620611921265501
ali	TRAMESI128F93509F7	0.003620611921265501
ali	TRATWUD128F9309671	0.003620611921265501
ali	TRAVPYY128F92CEBAB	0.003620611921265501
ali	TRBDDMU128F9350474	0.003620611921265501
ali	TRBDTZX128F92DFA66	0.003620611921265501
ali	TRABNEX128F92C9DEA	0.0036511619448405352
ali	TRACAXP128F14A2127	0.0036511619448405352
ali	TRADSQZ128F42707D7	0.0036511619448405352
ali	TRAEWVG128F428AC7F	0.0036511619448405352
ali	TRAIHPX128F428081B	0.0036511619448405352
ali	TRAJKXS128F42340B5	0.0036511619448405352
ali	TRAMOPU128E07888FD	0.0036511619448405352
ali	TRAOJZC128F14932D5	0.0036511619448405352
ali	TRAQEKD128F425293D	0.0036511619448405352
ali	TRARDJY128F14750EA	0.0036511619448405352
ali	TRAXJHG128F427EA02	0.0036511619448405352
ali	TRAZHMT12903C9D27E	0.0036511619448405352
ali	TRBBJAJ128F425DA40	0.0036511619448405352
ali	TRBCQLB128F9332CF4	0.0036511619448405352
ali	TRBDWDQ128F1455787	0.0036511619448405352
ali	TRAFYAV128F42ACA8C	0.0036858317402600816
ali	TRAKCAE128F92DACD8	0.0036858317402600816
ali	TRAOJYI128F42AD95E	0.0036858317402600816
ali	TRAYJCD128F42802B4	0.0036858317402600816
ali	TRAGKFX128F9308791	0.004140028791409031
ali	TRBCSTN12903D13548	0.004140028791409031
ali	TRBGKJU128E079851F	0.004140028791409031
ali	TRBIAVU128EF3493BA	0.004140028791409031
ali	TRAKCXY128F92D6D9E	0.004200117889919364
ali	TRAACER128F4290F96	0.004231260121997683
